ticker,title,cik
CHTH,"CNL Healthcare Properties, Inc.",1496454
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",1091667
CHUC,"Charlie's Holdings, Inc.",1134765
CHW,Calamos Global Dynamic Income Fund,1396277
CHWRF,China Tower Corp Limited/ADR,1751162
CHWY,"Chewy, Inc.",1766502
CHY,CALAMOS CONVERTIBLE & HIGH INCOME FUND,1222719
CHYM,"Chime Financial, Inc.",1795586
CI,Cigna Group,1739940
CIA,"CITIZENS, INC.",24090
CIB,Grupo Cibest S.A.,2058897
CICB,CION Investment Corp,1534254
CIEN,CIENA CORP,936395
CIF,MFS INTERMEDIATE HIGH INCOME FUND,833021
CIFR,Cipher Mining Inc.,1819989
CIFRW,Cipher Mining Inc.,1819989
CIG,ENERGY CO OF MINAS GERAIS,1157557
CIG-C,ENERGY CO OF MINAS GERAIS,1157557
CIGI,Colliers International Group Inc.,913353
CIGL,Concorde International Group Ltd.,2001794
CII,"BlackRock Enhanced Large Cap Core Fund, Inc.",1278895
CIIT,"Tianci International, Inc.",1557798
CIK,"CREDIT SUISSE ASSET MANAGEMENT INCOME FUND, INC.",810766
CILJF,CHINA LIFE INSURANCE CO LTD,1268896
CIM,CHIMERA INVESTMENT CORP,1409493
CIM-PA,CHIMERA INVESTMENT CORP,1409493
CIM-PB,CHIMERA INVESTMENT CORP,1409493
CIM-PC,CHIMERA INVESTMENT CORP,1409493
CIM-PD,CHIMERA INVESTMENT CORP,1409493
CIMN,CHIMERA INVESTMENT CORP,1409493
CIMO,CHIMERA INVESTMENT CORP,1409493
CIMP,CHIMERA INVESTMENT CORP,1409493
CINF,CINCINNATI FINANCIAL CORP,20286
CING,Cingulate Inc.,1862150
CINGW,Cingulate Inc.,1862150
CINT,CI&T Inc,1868995
CIO,"City Office REIT, Inc.",1593222
CIO-PA,"City Office REIT, Inc.",1593222
CION,CION Investment Corp,1534254
CIRX,CIRTRAN CORP,813716
CISO,"CISO Global, Inc.",1777319
CISS,C3is Inc.,1951067
CITAF,CHINA SHIPPING CONTAINER LINES CO LTD,1317295
CITR,"General Enterprise Ventures, Inc.",894556
CIVB,"CIVISTA BANCSHARES, INC.",944745
CIVI,"CIVITAS RESOURCES, INC.",1509589
CIVII,"CIVITAS RESOURCES, INC.",1509589
CIX,COMPX INTERNATIONAL INC,1049606
CIXPF,CaixaBank/ADR,1535628
CIZN,CITIZENS HOLDING CO /MS/,1075706
CJAX,CoJax Oil & Gas Corp,1763925
CJMB,CALLAN JMB INC.,2032545
CKDXF,Opthea Ltd,1815620
CKHGF,Capitec Bank Holdings Ltd / ADR,1469059
CKX,"CKX LANDS, INC.",352955
CL,COLGATE PALMOLIVE CO,21665
CLAR,Clarus Corp,913277
CLB,Core Laboratories Inc. /DE/,1958086
CLBK,"Columbia Financial, Inc.",1723596
CLBT,Cellebrite DI Ltd.,1854587
CLBZ,Collab Z Inc.,2050338
CLCO,Cool Co Ltd.,1944057
CLCS,"Cell Source, Inc.",1569340
CLDI,"Calidi Biotherapeutics, Inc.",1855485
CLDT,Chatham Lodging Trust,1476045
CLDT-PA,Chatham Lodging Trust,1476045
CLDVF,Cloud3 Ventures Inc.,1971260
CLDWW,"Calidi Biotherapeutics, Inc.",1855485
CLDX,"Celldex Therapeutics, Inc.",744218
CLEV,Concrete Leveling Systems Inc,1414382
CLF,CLEVELAND-CLIFFS INC.,764065
CLFD,"Clearfield, Inc.",796505
CLGN,CollPlant Biotechnologies Ltd,1631487
CLH,CLEAN HARBORS INC,822818
CLIK,Click Holdings Ltd.,2020027
CLIR,ClearSign Technologies Corp,1434524
CLLS,Cellectis S.A.,1627281
CLM,"Cornerstone Strategic Investment Fund, Inc.",814083
CLMB,"Climb Global Solutions, Inc.",945983
CLMT,"Calumet, Inc. /DE",2013745
CLNE,Clean Energy Fuels Corp.,1368265
CLNN,Clene Inc.,1822791
CLNNW,Clene Inc.,1822791
CLNV,Clean Vision Corp,1391426
CLOQ,"CYBERLOQ TECHNOLOGIES, INC.",1437517
CLOV,"CLOVER HEALTH INVESTMENTS, CORP. /DE",1801170
CLOW,"Cloudweb, Inc.",1619227
CLPR,Clipper Realty Inc.,1649096
CLPS,CLPS Inc,1724542
CLPT,"ClearPoint Neuro, Inc.",1285550
CLRB,"Cellectar Biosciences, Inc.",1279704
CLRCF,ClimateRock,1903392
CLRI,"Cleartronic, Inc.",1362516
CLRLY,Central Retail Corp Public Co Limited/ADR,2063231
CLRO,CLEARONE INC,840715
CLRRF,ClimateRock,1903392
CLRUF,ClimateRock,1903392
CLRWF,ClimateRock,1903392
CLS,CELESTICA INC,1030894
CLSDQ,"Clearside Biomedical, Inc.",1539029
CLSK,"CLEANSPARK, INC.",827876
CLSKW,"CLEANSPARK, INC.",827876
CLSO,Climate Transition Special Opportunities SPAC I,2085932
CLST,"Catalyst Bancorp, Inc.",1849867
CLUS,Cluster Group Holdings Ltd Co,1346287
CLVR,Clever Leaves Holdings Inc.,1819615
CLVT,CLARIVATE PLC,1764046
CLW,Clearwater Paper Corp,1441236
CLWT,EURO TECH HOLDINGS CO LTD,1026662
CLX,CLOROX CO /DE/,21076
CLYM,"Climb Bio, Inc.",1768446
CM,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,1045520
CMA,COMERICA INC,28412
CMA-PB,COMERICA INC,28412
CMBM,Cambium Networks Corp,1738177
CMBT,CMB.TECH NV,1604481
CMC,COMMERCIAL METALS Co,22444
CMCL,Caledonia Mining Corp Plc,766011
CMCM,Cheetah Mobile Inc.,1597835
CMCO,COLUMBUS MCKINNON CORP,1005229
CMCSA,COMCAST CORP,1166691
CMCSV,COMCAST CORP,1166691
CMCT,Creative Media & Community Trust Corp,908311
CMDB,Costamare Bulkers Holdings Ltd,2033535
CME,CME GROUP INC.,1156375
CMG,CHIPOTLE MEXICAN GRILL INC,1058090
CMGHF,CHAODA MODERN AGRICULTURE HOLDINGS LTD /FI,1169760
CMGMF,Chemring Group PLC/ADR,1503154
CMHSF,COMPREHENSIVE HEALTHCARE SYSTEMS INC. (CANADA),1889352
CMI,CUMMINS INC,26172
CMLS,CUMULUS MEDIA INC,1058623
CMMB,Chemomab Therapeutics Ltd.,1534248
CMND,Clearmind Medicine Inc.,1892500
CMP,COMPASS MINERALS INTERNATIONAL INC,1227654
CMPO,"CompoSecure, Inc.",1823144
CMPR,CIMPRESS plc,1262976
CMPS,COMPASS Pathways plc,1816590
CMPX,"Compass Therapeutics, Inc.",1738021
CMRC,"Commerce.com, Inc.",1626450
CMRE,Costamare Inc.,1503584
CMRE-PB,Costamare Inc.,1503584
CMRE-PC,Costamare Inc.,1503584
CMRE-PD,Costamare Inc.,1503584
CMRF,"CIM REAL ESTATE FINANCE TRUST, INC.",1498547
CMS,CMS ENERGY CORP,811156
CMS-PB,CONSUMERS ENERGY CO,201533
CMS-PC,CMS ENERGY CORP,811156
CMSA,CMS ENERGY CORP,811156
CMSC,CMS ENERGY CORP,811156
CMSD,CMS ENERGY CORP,811156
CMT,CORE MOLDING TECHNOLOGIES INC,1026655
CMTG,"Claros Mortgage Trust, Inc.",1666291
CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/,23197
CMTV,COMMUNITY BANCORP /VT,718413
CMU,MFS HIGH YIELD MUNICIPAL TRUST,809844
CNA,CNA FINANCIAL CORP,21175
CNBX,CNBX Pharmaceuticals Inc.,1343009
CNC,CENTENE CORP,1071739
CNCK,Coincheck Group N.V.,1913847
CNCKW,Coincheck Group N.V.,1913847
CNDA,Concord Acquisition Corp II,1851959
CNDAU,Concord Acquisition Corp II,1851959
CNDAW,Concord Acquisition Corp II,1851959
CNDHF,CONDUIT HOLDINGS LTD/ADR,2091663
CNDIF,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,1045520
CNDT,CONDUENT Inc,1677703
CNET,ZW Data Action Technologies Inc.,1376321
CNEY,CN ENERGY GROUP. INC.,1780785
CNF,CNFinance Holdings Ltd.,1733868
CNFN,CFN Enterprises Inc.,1352952
CNGL,Canna-Global Acquisition Corp,1867443
CNH,CNH Industrial N.V.,1567094
CNI,CANADIAN NATIONAL RAILWAY CO,16868
CNK,"Cinemark Holdings, Inc.",1385280
CNL,Collective Mining Ltd.,1953575
CNLHN,CONNECTICUT LIGHT & POWER CO,23426
CNLHO,CONNECTICUT LIGHT & POWER CO,23426
CNLHP,CONNECTICUT LIGHT & POWER CO,23426
CNLPL,CONNECTICUT LIGHT & POWER CO,23426
CNLPM,CONNECTICUT LIGHT & POWER CO,23426
CNLTL,CONNECTICUT LIGHT & POWER CO,23426
CNLTN,CONNECTICUT LIGHT & POWER CO,23426
CNLTP,CONNECTICUT LIGHT & POWER CO,23426
CNM,"Core & Main, Inc.",1856525
CNMD,CONMED Corp,816956
CNNE,"Cannae Holdings, Inc.",1704720
CNO,"CNO Financial Group, Inc.",1224608
CNO-PA,"CNO Financial Group, Inc.",1224608
CNOB,"ConnectOne Bancorp, Inc.",712771
CNOBF,Rocky Shore Gold Ltd.,1683408
CNOBP,"ConnectOne Bancorp, Inc.",712771
CNP,CENTERPOINT ENERGY INC,1130310
CNPWM,CONNECTICUT LIGHT & POWER CO,23426
CNPWP,CONNECTICUT LIGHT & POWER CO,23426
CNQ,CANADIAN NATURAL RESOURCES LTD,1017413
CNR,"Core Natural Resources, Inc.",1710366
CNRCF,Canter Resources Corp.,1996586
CNS,"COHEN & STEERS, INC.",1284812
CNSP,"CNS Pharmaceuticals, Inc.",1729427
CNTA,Centessa Pharmaceuticals plc,1847903
CNTB,Connect Biopharma Holdings Ltd,1835268
CNTHN,CONNECTICUT LIGHT & POWER CO,23426
CNTHO,CONNECTICUT LIGHT & POWER CO,23426
CNTHP,CONNECTICUT LIGHT & POWER CO,23426
CNTM,"ConnectM Technology Solutions, Inc.",1895249
CNTMF,Fluent Corp.,1758124
CNTX,Context Therapeutics Inc.,1842952
CNTY,CENTURY CASINOS INC /CO/,911147
CNVEF,CENOVUS ENERGY INC.,1475260
CNVS,Cineverse Corp.,1173204
CNX,CNX Resources Corp,1070412
CNXC,Concentrix Corp,1803599
CNXN,PC CONNECTION INC,1050377
COBA,Chilean Cobalt Corp.,1727255
COCH,"Envoy Medical, Inc.",1840877
COCHW,"Envoy Medical, Inc.",1840877
COCO,"Vita Coco Company, Inc.",1482981
COCP,"Cocrystal Pharma, Inc.",1412486
COCSF,COCA COLA FEMSA SAB DE CV,910631
CODA,"Coda Octopus Group, Inc.",1334325
CODGF,COMPAGNIE DE SAINT GOBAIN,1012037
CODI,Compass Diversified Holdings,1345126
CODI-PA,Compass Diversified Holdings,1345126
CODI-PB,Compass Diversified Holdings,1345126
CODI-PC,Compass Diversified Holdings,1345126
CODQL,Coronado Global Resources Inc.,1770561
CODX,"Co-Diagnostics, Inc.",1692415
COE,51Talk Online Education Group,1659494
COEP,"Coeptis Therapeutics Holdings, Inc.",1759186
COEPW,"Coeptis Therapeutics Holdings, Inc.",1759186
COF,CAPITAL ONE FINANCIAL CORP,927628
COF-PI,CAPITAL ONE FINANCIAL CORP,927628
COF-PJ,CAPITAL ONE FINANCIAL CORP,927628
COF-PK,CAPITAL ONE FINANCIAL CORP,927628
COF-PL,CAPITAL ONE FINANCIAL CORP,927628
COF-PN,CAPITAL ONE FINANCIAL CORP,927628
COFS,CHOICEONE FINANCIAL SERVICES INC,803164
COGT,"Cogent Biosciences, Inc.",1622229
COHN,Cohen & Co Inc.,1270436
COHR,COHERENT CORP.,820318
COHU,COHU INC,21535
COIN,"Coinbase Global, Inc.",1679788
COKE,"Coca-Cola Consolidated, Inc.",317540
COLA,Columbus Acquisition Corp/Cayman Islands,2028201
COLAR,Columbus Acquisition Corp/Cayman Islands,2028201
COLAU,Columbus Acquisition Corp/Cayman Islands,2028201
COLB,"COLUMBIA BANKING SYSTEM, INC.",887343
COLD,AMERICOLD REALTY TRUST,1455863
COLL,"COLLEGIUM PHARMACEUTICAL, INC",1267565
COLM,COLUMBIA SPORTSWEAR CO,1050797
COMM,"CommScope Holding Company, Inc.",1517228
COMP,"Compass, Inc.",1563190
COMS,COMSovereign Holding Corp.,1178727
CON,"Concentra Group Holdings Parent, Inc.",2014596
CONC,CONECTISYS CORP,790273
COO,"COOPER COMPANIES, INC.",711404
COOK,"Traeger, Inc.",1857853
COOT,Australian Oilseeds Holdings Ltd,1959994
COOTW,Australian Oilseeds Holdings Ltd,1959994
COP,CONOCOPHILLIPS,1163165
COPAF,COPAUR MINERALS INC.,1420049
COPL,Copley Acquisition Corp,2045473
COPL-UN,Copley Acquisition Corp,2045473
COPL-WT,Copley Acquisition Corp,2045473
COPR,Idaho Copper Corp,1263364
COPRD,Idaho Copper Corp,1263364
COR,"Cencora, Inc.",1140859
CORN,Teucrium Commodity Trust,1471824
CORT,CORCEPT THERAPEUTICS INC,1088856
CORZ,"Core Scientific, Inc./tx",1839341
CORZR,"Core Scientific, Inc./tx",1839341
CORZW,"Core Scientific, Inc./tx",1839341
CORZZ,"Core Scientific, Inc./tx",1839341
COSG,Cosmos Group Holdings Inc.,1706509
COSM,Cosmos Health Inc.,1474167
COSO,"CoastalSouth Bancshares, Inc.",1297107
COST,COSTCO WHOLESALE CORP /NEW,909832
COTY,COTY INC.,1024305
COUR,"Coursera, Inc.",1651562
COYA,"Coya Therapeutics, Inc.",1835022
CP,CANADIAN PACIFIC KANSAS CITY LTD/CN,16875
CPA,"Copa Holdings, S.A.",1345105
CPAC,CEMENTOS PACASMAYO SAA,1221029
CPAY,"CORPAY, INC.",1175454
CPB,CAMPBELL'S Co,16732
CPBI,"Central Plains Bancshares, Inc.",1979332
CPCPF,CopperCorp Resources Inc.,1868050
CPER,United States Commodity Index Funds Trust,1479247
CPF,CENTRAL PACIFIC FINANCIAL CORP,701347
CPHC,Canterbury Park Holding Corp,1672909
CPHI,"CHINA PHARMA HOLDINGS, INC.",1106644
CPIVF,CAPTIVA VERDE WELLNESS CORP.,1712294
CPIX,CUMBERLAND PHARMACEUTICALS INC,1087294
CPK,CHESAPEAKE UTILITIES CORP,19745
CPKF,CHESAPEAKE FINANCIAL SHARES INC,847538
CPMD,"CANNAPHARMARX, INC.",1081938
CPMV,Mosaic ImmunoEngineering Inc.,836564
CPNG,"Coupang, Inc.",1834584
CPNNF,Central Pattana Public Co Limited/ADR,1551468
CPOP,"Pop Culture Group Co., Ltd",1807389
CPPBY,Central Pattana Public Co Limited/ADR,1551468
CPPMF,Coppernico Metals Inc.,1968617
CPPTL,Copper Property CTL Pass Through Trust,1837671
CPRHF,Capital Power Corp/ADR,2071911
CPRI,Capri Holdings Ltd,1530721
CPRT,COPART INC,900075
CPRX,"CATALYST PHARMACEUTICALS, INC.",1369568
CPS,Cooper-Standard Holdings Inc.,1320461
CPSH,CPS TECHNOLOGIES CORP/DE/,814676
CPSS,"CONSUMER PORTFOLIO SERVICES, INC.",889609
CPT,CAMDEN PROPERTY TRUST,906345
CPTKW,Crown PropTech Acquisitions,1827899
CPTP,CAPITAL PROPERTIES INC /RI/,202947
CPWPF,Capital Power Corp/ADR,2071911
CPWR,Ocean Thermal Energy Corp,827099
CPXWF,Capital Power Corp/ADR,2071911
CPXXY,Capital Power Corp/ADR,2071911
CPZ,Calamos Long/Short Equity & Dynamic Income Trust,1717457
CQP,"Cheniere Energy Partners, L.P.",1383650
CR,Crane Co,1944013
CRAC,Crown Reserve Acquisition Corp. I,2070887
CRACR,Crown Reserve Acquisition Corp. I,2070887
CRACU,Crown Reserve Acquisition Corp. I,2070887
CRACW,Crown Reserve Acquisition Corp. I,2070887
CRAI,"CRA INTERNATIONAL, INC.",1053706
CRAN,Crane Harbor Acquisition Corp. II,2081358
CRANU,Crane Harbor Acquisition Corp. II,2081358
CRAQ,Cal Redwood Acquisition Corp.,2058359
CRAQR,Cal Redwood Acquisition Corp.,2058359
CRAQU,Cal Redwood Acquisition Corp.,2058359
CRARF,CREDIT AGRICOLE S A,1279967
CRAUY,"Chery Automobile Co., Ltd./ADR",2094687
CRAWA,CRAWFORD UNITED Corp,47307
CRBD,"Corebridge Financial, Inc.",1889539
CRBG,"Corebridge Financial, Inc.",1889539
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",1595097
CRBU,"Caribou Biosciences, Inc.",1619856
CRC,California Resources Corp,1609253
CRCE,"Circle Energy, Inc./NV",1911467
CRCL,"Circle Internet Group, Inc.",1876042
CRCT,"Cricut, Inc.",1828962
CRCUF,Canagold Resources Ltd.,868822
CRCW,Crypto Co,1688126
CRD-A,CRAWFORD & CO,25475
CRD-B,CRAWFORD & CO,25475
CRDF,"Cardiff Oncology, Inc.",1213037
CRDL,Cardiol Therapeutics Inc.,1702123
CRDO,Credo Technology Group Holding Ltd,1807794
CRDV,Community Redevelopment Inc.,1084551
CRE,Cre8 Enterprise Ltd,2003977
CREG,Smart Powerr Corp.,721693
CRERF,CARREFOUR SA,1078642
CRESW,CRESUD INC,1034957
CRESY,CRESUD INC,1034957
CREV,Carbon Revolution Public Ltd Co,1960208
CREVW,Carbon Revolution Public Ltd Co,1960208
CREX,"CREATIVE REALITIES, INC.",1356093
CRF,CORNERSTONE TOTAL RETURN FUND INC,33934
CRGO,Freightos Ltd,1927719
CRGOW,Freightos Ltd,1927719
CRGT,"Cortigent, Inc.",1958489
CRGY,Crescent Energy Co,1866175
CRH,CRH PUBLIC LTD CO,849395
CRI,CARTERS INC,1060822
CRIS,CURIS INC,1108205
CRK,COMSTOCK RESOURCES INC,23194
CRKN,Crown Electrokinetics Corp.,1761696
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",1100682
CRLBF,Cresco Labs Inc.,1832928
CRM,"Salesforce, Inc.",1108524
CRMD,CorMedix Inc.,1410098
CRML,Critical Metals Corp.,1951089
CRMLW,Critical Metals Corp.,1951089
CRMT,AMERICAS CARMART INC,799850
CRMZ,CREDITRISKMONITOR COM INC,315958
CRNC,Cerence Inc.,1768267
CRNT,CERAGON NETWORKS LTD,1119769
CRNX,"Crinetics Pharmaceuticals, Inc.",1658247
CRON,Cronos Group Inc.,1656472
CROX,"Crocs, Inc.",1334036
CRRFY,CARREFOUR SA,1078642
CRS,CARPENTER TECHNOLOGY CORP,17843
CRSF,Crisp Momentum Inc.,924396
CRSP,CRISPR Therapeutics AG,1674416
CRSR,"Corsair Gaming, Inc.",1743759
CRT,CROSS TIMBERS ROYALTY TRUST,881787
CRTAF,Cartica Acquisition Corp,1848437
CRTD,"Creatd, Inc.",1357671
CRTMF,Critical Metals Corp.,1951089
CRTO,Criteo S.A.,1576427
CRTUF,Cartica Acquisition Corp,1848437
CRTWF,Cartica Acquisition Corp,1848437
CRUCF,Colibri Resource Corp,1734427
CRUS,"CIRRUS LOGIC, INC.",772406
CRVL,CORVEL CORP,874866
CRVO,CervoMed Inc.,1053691
CRVS,"Corvus Pharmaceuticals, Inc.",1626971
CRVW,CareView Communications Inc,1377149
CRWD,"CrowdStrike Holdings, Inc.",1535527
CRWE,"Crown Equity Holdings, Inc.",1103833
CRWS,CROWN CRAFTS INC,25895
CRWV,"CoreWeave, Inc.",1769628
CSAI,"CLOUDASTRUCTURE, INC.",1709628
CSAN,Cosan S.A.,1430162
CSBB,"CSB Bancorp, Inc.",880417
CSBR,"CHAMPIONS ONCOLOGY, INC.",771856
CSC,CSC Collective Holdings Ltd,2068711
CSCCF,Capstone Copper Corp./ADR,2075918
CSCCY,Capstone Copper Corp./ADR,2075918
CSCIF,COSCIENS Biopharma Inc.,1113423
CSCO,"CISCO SYSTEMS, INC.",858877
CSDX,CS DIAGNOSTICS CORP.,1106861
CSGP,"COSTAR GROUP, INC.",1057352
CSGS,CSG SYSTEMS INTERNATIONAL INC,1005757
CSIQ,Canadian Solar Inc.,1375877
CSL,CARLISLE COMPANIES INC,790051
CSPI,CSP INC /MA/,356037
CSQ,CALAMOS STRATEGIC TOTAL RETURN FUND,1275214
CSR,CENTERSPACE,798359
CSRIF,LEVEL 14 VENTURES LTD.,1928345
CSTAF,Constellation Acquisition Corp I,1834032
CSTE,Caesarstone Ltd.,1504379
CSTL,CASTLE BIOSCIENCES INC,1447362
CSTM,CONSTELLIUM SE,1563411
CSTUF,Constellation Acquisition Corp I,1834032
CSTWF,Constellation Acquisition Corp I,1834032
CSUI,CANNABIS SUISSE CORP.,1680132
CSV,CARRIAGE SERVICES INC,1016281
CSW,"CSW INDUSTRIALS, INC.",1624794
CSWC,CAPITAL SOUTHWEST CORP,17313
CSX,CSX CORP,277948
CTA-PA,"EIDP, Inc.",30554
CTA-PB,"EIDP, Inc.",30554
CTAS,CINTAS CORP,723254
CTATF,"Contemporary Amperex Technology Co., Limited/ADR",2070829
CTBB,QWEST CORP,68622
CTBI,COMMUNITY TRUST BANCORP INC /KY/,350852
CTDD,QWEST CORP,68622
CTEV,Claritev Corp,1793229
CTGL,"CITRINE GLOBAL, CORP.",1498067
CTGO,"Contango ORE, Inc.",1502377
CTHR,CHARLES & COLVARD LTD,1015155
CTKB,"Cytek Biosciences, Inc.",1831915
CTKYY,CooTek(Cayman)Inc.,1734262
CTLP,"CANTALOUPE, INC.",896429
CTLPP,"CANTALOUPE, INC.",896429
CTM,"Castellum, Inc.",1877939
CTMX,"CytomX Therapeutics, Inc.",1501989
CTNM,"Contineum Therapeutics, Inc.",1855175
CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,1951667
CTO,"CTO Realty Growth, Inc.",23795
CTO-PA,"CTO Realty Growth, Inc.",23795
CTOR,"CITIUS ONCOLOGY, INC.",1851484
CTOS,"Custom Truck One Source, Inc.",1709682
CTPUF,Central Pattana Public Co Limited/ADR,1551468
CTRA,Coterra Energy Inc.,858470
CTRE,"CareTrust REIT, Inc.",1590717
CTRI,"Centuri Holdings, Inc.",1981599
CTRM,Castor Maritime Inc.,1720161
CTRN,Citi Trends Inc,1318484
CTRVP,"Hepion Pharmaceuticals, Inc.",1583771
CTS,CTS CORP,26058
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290
CTSO,Cytosorbents Corp,1175151
CTSUF,Cactus Acquisition Corp. 1 Ltd,1865861
CTSWF,Cactus Acquisition Corp. 1 Ltd,1865861
CTTH,"CTT PHARMACEUTICAL HOLDINGS, INC.",1035422
CTTRF,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",1520504
CTVA,"Corteva, Inc.",1755672
CTW,CTW Cayman,2047148
CTWO,COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST,1958928
CTXR,"Citius Pharmaceuticals, Inc.",1506251
CUAUF,C3 Metals Inc.,1737319
CUB,Lionheart Holdings,2015955
CUBB,"Customers Bancorp, Inc.",1488813
CUBE,CubeSmart,1298675
CUBI,"Customers Bancorp, Inc.",1488813
CUBT,Curative Biotechnology Inc,1400271
CUBWU,Lionheart Holdings,2015955
CUBWW,Lionheart Holdings,2015955
CUE,"Cue Biopharma, Inc.",1645460
CUEN,Cuentas Inc.,1424657
CUENW,Cuentas Inc.,1424657
CUK,CARNIVAL PLC,1125259
CUKPF,CARNIVAL PLC,1125259
CULL,"Cullman Bancorp, Inc. /MD/",1845799
CULP,CULP INC,723603
CUPPF,Super Copper Corp.,2021989
CUPR,Cuprina Holdings (Cayman) LTD,1995704
CURB,Curbline Properties Corp.,2027317
CURI,CuriosityStream Inc.,1776909
CURLF,"Curaleaf Holdings, Inc.",1756770
CURR,Currenc Group Inc.,1862935
CURV,Torrid Holdings Inc.,1792781
CURX,Curanex Pharmaceuticals Inc,2025942
CUZ,COUSINS PROPERTIES INC,25232
CV,"CapsoVision, Inc",1378325
CVAC,CureVac N.V.,1809122
CVAT,"Cavitation Technologies, Inc.",1376793
CVBF,CVB FINANCIAL CORP,354647
CVCO,"CAVCO INDUSTRIES, INC.",278166
CVE-WT,CENOVUS ENERGY INC.,1475260
CVEO,Civeo Corp,1590584
CVGI,"Commercial Vehicle Group, Inc.",1290900
CVGW,CALAVO GROWERS INC,1133470
CVI,CVR ENERGY INC,1376139
CVKD,"Cadrenal Therapeutics, Inc.",1937993
CVLG,"COVENANT LOGISTICS GROUP, INC.",928658
CVLT,COMMVAULT SYSTEMS INC,1169561
CVM,CEL SCI CORP,725363
CVNA,CARVANA CO.,1690820
CVR,CHICAGO RIVET & MACHINE CO,19871
CVRX,"CVRx, Inc.",1235912
CVS,CVS HEALTH Corp,64803
CVSI,"CV Sciences, Inc.",1510964
CVU,CPI AEROSTRUCTURES INC,889348
CVV,CVD EQUIPMENT CORP,766792
CVVUF,CANALASKA URANIUM LTD,1023109
CVX,CHEVRON CORP,93410
CW,CURTISS WRIGHT CORP,26324
CWAN,"Clearwater Analytics Holdings, Inc.",1866368
CWBC,Community West Bancshares,1127371
CWBHF,"Charlotte's Web Holdings, Inc.",1750155
CWCO,Consolidated Water Co. Ltd.,928340
CWD,CaliberCos Inc.,1627282
CWEN,"Clearway Energy, Inc.",1567683
CWEN-A,"Clearway Energy, Inc.",1567683
CWGL,"Crimson Wine Group, Ltd",1562151
CWH,"Camping World Holdings, Inc.",1669779
CWK,Cushman & Wakefield Ltd.,1628369
CWLXF,C21 Investments Inc.,831609
CWNOF,CHINESEWORLDNET COM INC,1145898
CWPE,CW Petroleum Corp,1741220
CWST,CASELLA WASTE SYSTEMS INC,911177
CWT,CALIFORNIA WATER SERVICE GROUP,1035201
CX,CEMEX SAB DE CV,1076378
CXAI,CXApp Inc.,1820875
CXAIW,CXApp Inc.,1820875
CXDO,"Crexendo, Inc.",1075736
CXE,MFS HIGH INCOME MUNICIPAL TRUST,845606
CXH,MFS INVESTMENT GRADE MUNICIPAL TRUST,847411
CXM,"Sprinklr, Inc.",1569345
CXMSF,CEMEX SAB DE CV,1076378
CXT,"Crane NXT, Co.",25445
CXW,"CoreCivic, Inc.",1070985
CXXIF,C21 Investments Inc.,831609
CYAN,CYANOTECH CORP,768408
CYATY,"Contemporary Amperex Technology Co., Limited/ADR",2070829
CYBN,CYBIN INC.,1833141
CYBR,CyberArk Software Ltd.,1598110
CYCA,CYTTA CORP.,1383088
CYCN,"Cyclerion Therapeutics, Inc.",1755237
CYCU,"Cycurion, Inc.",1868419
CYCUW,"Cycurion, Inc.",1868419
CYD,CHINA YUCHAI INTERNATIONAL LTD,932695
CYDY,CytoDyn Inc.,1175680
CYH,COMMUNITY HEALTH SYSTEMS INC,1108109
CYJBF,Cargotec Corp OYJ,1436741
CYN,Cyngn Inc.,1874097
CYPH,CYPHERPUNK TECHNOLOGIES INC.,1509745
CYRX,"Cryoport, Inc.",1124524
CYTK,CYTOKINETICS INC,1061983
CYTOF,Altamira Therapeutics Ltd.,1601936
CZFS,CITIZENS FINANCIAL SERVICES INC,739421
CZNC,CITIZENS & NORTHERN CORP,810958
CZR,"Caesars Entertainment, Inc.",1590895
CZWI,Citizens Community Bancorp Inc.,1367859
D,"DOMINION ENERGY, INC",715957
DAAQ,Digital Asset Acquisition Corp.,2052162
DAAQU,Digital Asset Acquisition Corp.,2052162
DAAQW,Digital Asset Acquisition Corp.,2052162
DAC,Danaos Corp,1369241
DAIC,"CID Holdco, Inc.",2033770
DAICW,"CID Holdco, Inc.",2033770
DAIO,DATA I/O CORP,351998
DAKT,DAKTRONICS INC /SD/,915779
DAL,"DELTA AIR LINES, INC.",27904
DAN,DANA Inc,26780
DAO,"Youdao, Inc.",1781753
DAR,DARLING INGREDIENTS INC.,916540
DARE,"Dare Bioscience, Inc.",1401914
DASH,"DoorDash, Inc.",1792789
DAVA,Endava plc,1656081
DAVE,Dave Inc./DE,1841408
DAVEW,Dave Inc./DE,1841408
DAVI,DAVION HEALTHCARE PLC,2039072
DAWN,"Day One Biopharmaceuticals, Inc.",1845337
DAY,"Dayforce, Inc.",1725057
DAZSF,ZKGC New Energy Ltd,1896511
