Ticket,Ticket Name,Company Description,Currency,Price Today,Price Today (USD),Today's Price Date,52W Low Price,52W Low Date,Return (90D) %,Price Peak (5Y),Date Peak (5Y),Bottom Price After Peak (5Y),Bottom Date After Peak (5Y),Drawdown From Peak (5Y) %,Avg Volume (30D),Volatility (90D),Hit +30% From Bottom Date,Days Bottom → Hit30,Hit +30% From 52W Low Date,Days 52W Low → Hit30,180D Low Price,180D Low Date,Spike +30% Date,Spike +30% In Last 30D
SPLP,SPLP,Business description unavailable.,USD,44.0,44.0,2025-12-30,31.0,2025-04-11,1.3,48.4,2025-12-23,43.1,2025-12-29,11.0,3244,0.0371,,,2025-06-11,61.0,33.4,2025-04-21,2025-08-28,True
BUSE,BUSE,Business description unavailable.,USD,24.02,24.02,2025-12-30,18.56,2025-04-07,5.2,26.92,2024-07-26,18.56,2025-04-07,31.0,450386,0.0165,2025-08-26,141.0,2025-08-26,141.0,18.78,2025-04-14,2025-08-28,True
CSQ,CSQ,Business description unavailable.,USD,19.41,19.41,2025-12-30,13.08,2025-04-07,2.6,19.56,2025-12-26,,,,263756,0.0091,,,2025-06-24,78.0,13.91,2025-04-21,2025-08-28,True
CLM,CLM,Business description unavailable.,USD,8.33,8.33,2025-12-30,5.76,2025-04-08,4.6,8.36,2025-12-26,,,,1407920,0.007,,,2025-07-03,86.0,5.9,2025-04-21,2025-08-28,True
ITUB,ITUB,Business description unavailable.,USD,7.2,7.2,2025-12-30,4.0,2025-01-03,3.3,7.83,2025-12-04,6.83,2025-12-17,12.8,20127486,0.017,,,2025-03-17,73.0,5.28,2025-04-14,2025-08-28,True
RDOR3.SA,RDOR3.SA,Business description unavailable.,BRL,40.61,,2025-12-30,22.72,2025-01-03,5.0,64.24,2021-08-24,17.39,2023-03-28,72.9,5796886,0.0204,2023-05-15,48.0,2025-05-08,125.0,26.95,2025-04-14,2025-08-28,True
CIG,CIG,Business description unavailable.,USD,2.04,2.04,2025-12-30,1.49,2025-04-08,0.0,2.28,2025-11-11,1.96,2025-12-17,14.0,3043583,0.0192,,,2025-06-30,83.0,1.55,2025-04-16,2025-08-28,True
AMTB,AMTB,Business description unavailable.,USD,19.78,19.78,2025-12-30,16.42,2025-06-18,3.5,33.64,2022-02-01,15.42,2023-05-02,54.1,245083,0.0211,2023-11-14,196.0,2025-08-28,71.0,16.42,2025-06-18,2025-08-28,False
TCOM,TCOM,Business description unavailable.,USD,72.32,72.32,2025-12-30,52.21,2025-04-08,-3.5,78.52,2025-09-19,69.72,2025-11-26,11.2,1866166,0.0143,,,2025-08-28,142.0,54.85,2025-04-17,2025-08-28,True
UGP,UGP,Business description unavailable.,USD,3.8,3.8,2025-12-30,2.49,2025-01-03,-4.0,6.01,2024-02-21,2.49,2025-01-03,58.6,1730066,0.0242,2025-06-30,178.0,2025-06-30,178.0,2.83,2025-06-02,2025-08-28,True
GMAB,GMAB,Business description unavailable.,USD,31.49,31.49,2025-12-30,17.98,2025-04-08,-0.9,48.72,2021-09-03,17.98,2025-04-08,63.1,1423946,0.0198,2025-07-24,107.0,2025-07-24,107.0,19.08,2025-05-14,2025-08-28,True
HBNC,HBNC,Business description unavailable.,USD,17.04,17.04,2025-12-30,12.66,2025-04-11,6.9,19.73,2022-01-18,6.86,2023-05-11,65.2,373606,0.0184,2023-06-06,26.0,2025-08-28,139.0,12.76,2025-04-14,2025-08-28,True
HP,HP,Business description unavailable.,USD,28.93,28.93,2025-12-30,14.82,2025-06-30,26.3,47.0,2022-11-22,14.82,2025-06-30,68.5,1561326,0.0257,2025-08-27,58.0,2025-08-27,58.0,14.82,2025-06-30,2025-08-27,True
DCI,DCI,Business description unavailable.,USD,90.29,90.29,2025-12-30,58.49,2025-04-08,10.4,93.86,2025-12-04,90.16,2025-12-09,3.9,774940,0.0142,,,2025-08-27,141.0,60.98,2025-04-21,2025-08-27,True
REXR,REXR,Business description unavailable.,USD,39.73,39.73,2025-12-30,30.87,2025-04-08,-5.0,74.65,2022-04-20,30.87,2025-04-08,58.6,2259340,0.0144,2025-08-27,141.0,2025-08-27,141.0,31.0,2025-04-21,2025-08-27,True
STK,STK,Business description unavailable.,USD,37.14,37.14,2025-12-30,22.95,2025-04-08,7.3,38.15,2025-11-03,33.25,2025-11-21,12.8,73966,0.0152,,,2025-08-12,126.0,23.54,2025-04-21,2025-08-27,True
INTA,INTA,Business description unavailable.,USD,46.52,46.52,2025-12-30,35.64,2025-08-11,16.1,74.1,2025-02-13,35.64,2025-08-11,51.9,576400,0.0223,2025-08-27,16.0,2025-08-27,16.0,35.64,2025-08-11,2025-08-27,True
USB,USB,Business description unavailable.,USD,54.31,54.31,2025-12-30,35.62,2025-04-08,13.4,54.99,2025-12-26,,,,8561980,0.0131,,,2025-07-02,85.0,37.0,2025-04-21,2025-08-27,True
CM,CM,Business description unavailable.,USD,91.47,91.47,2025-12-30,53.85,2025-03-13,13.7,93.22,2025-12-15,91.47,2025-12-30,1.9,1272613,0.0104,,,2025-06-30,109.0,57.59,2025-04-14,2025-08-27,True
HST,HST,Business description unavailable.,USD,18.29,18.29,2025-12-30,12.39,2025-04-08,7.3,19.38,2024-03-21,12.39,2025-04-08,36.0,6906610,0.0165,2025-07-10,93.0,2025-07-10,93.0,13.09,2025-04-16,2025-08-27,True
ECOR3.SA,ECOR3.SA,Business description unavailable.,BRL,10.6,,2025-12-30,3.89,2025-01-03,35.4,12.34,2021-06-15,3.56,2023-02-10,71.1,4824326,0.0219,2023-03-17,35.0,2025-02-14,42.0,5.79,2025-05-22,2025-08-27,True
TMP,TMP,Business description unavailable.,USD,72.74,72.74,2025-12-30,54.02,2025-04-21,12.4,77.68,2021-03-12,40.53,2024-04-17,47.8,61023,0.0179,2024-07-16,90.0,2025-08-27,128.0,54.02,2025-04-21,2025-08-27,True
F,F,Business description unavailable.,USD,13.23,13.23,2025-12-30,8.35,2025-04-08,9.1,19.21,2022-01-14,8.35,2025-04-08,56.5,49811546,0.0229,2025-07-01,84.0,2025-07-01,84.0,9.04,2025-04-16,2025-08-27,True
DAWN,DAWN,Business description unavailable.,USD,9.18,9.18,2025-12-30,5.8,2025-08-06,33.4,27.92,2021-09-01,5.72,2022-05-27,79.5,2661213,0.0539,2022-06-13,17.0,2025-08-27,21.0,5.8,2025-08-06,2025-08-27,True
MNKD,MNKD,Business description unavailable.,USD,5.66,5.66,2025-12-30,3.42,2025-08-11,5.2,7.44,2024-11-06,3.42,2025-08-11,54.0,3164683,0.0268,2025-08-27,16.0,2025-08-27,16.0,3.42,2025-08-11,2025-08-27,True
TR,TR,Business description unavailable.,USD,36.82,36.82,2025-12-30,29.26,2025-01-13,-12.4,43.57,2025-10-16,34.85,2025-10-30,20.0,130296,0.0192,,,2025-07-22,190.0,30.87,2025-04-16,2025-08-26,False
ARGX,ARGX,Business description unavailable.,USD,837.9,837.9,2025-12-30,532.27,2025-05-14,9.2,929.61,2025-11-17,837.45,2025-12-29,9.9,310056,0.0129,,,2025-08-26,104.0,532.27,2025-05-14,2025-08-26,True
CNL,CNL,Business description unavailable.,USD,15.01,15.01,2025-12-30,4.1,2024-12-27,1.8,15.45,2025-12-26,,,,56083,0.0389,,,2025-02-04,39.0,8.99,2025-07-28,2025-08-26,True
VLY,VLY,Business description unavailable.,USD,11.78,11.78,2025-12-30,7.62,2025-04-11,12.4,12.5,2022-01-14,5.75,2023-05-12,54.0,6785093,0.0199,2023-06-07,26.0,2025-08-22,133.0,7.8,2025-04-14,2025-08-26,True
EFSC,EFSC,Business description unavailable.,USD,54.79,54.79,2025-12-30,45.44,2025-04-11,-3.8,61.02,2025-08-27,51.7,2025-11-17,15.3,176690,0.0163,,,2025-08-22,133.0,46.12,2025-04-14,2025-08-26,False
FMBH,FMBH,Business description unavailable.,USD,39.41,39.41,2025-12-30,30.4,2025-04-08,6.1,42.29,2025-12-15,39.41,2025-12-30,6.8,88713,0.0165,,,2025-08-22,136.0,30.74,2025-04-14,2025-08-26,True
ASA,ASA,Business description unavailable.,USD,60.24,60.24,2025-12-30,20.07,2024-12-30,31.1,62.45,2025-12-26,,,,88903,0.0304,,,2025-02-10,42.0,28.21,2025-05-14,2025-08-26,True
AER,AER,Business description unavailable.,USD,144.14,144.14,2025-12-30,88.55,2025-04-08,17.4,145.68,2025-12-22,143.95,2025-12-29,1.2,1329256,0.0149,,,2025-05-30,52.0,94.05,2025-04-21,2025-08-26,True
CPF,CPF,Business description unavailable.,USD,31.74,31.74,2025-12-30,23.32,2025-04-04,6.4,33.08,2025-12-18,31.74,2025-12-30,4.1,164613,0.0182,,,2025-08-25,143.0,23.68,2025-04-14,2025-08-26,True
NGENF,NGENF,Business description unavailable.,USD,5.1,5.1,2025-12-30,1.81,2025-03-24,102.1,5.41,2025-12-26,,,,146420,0.0574,,,2025-05-02,39.0,1.99,2025-08-20,2025-08-25,True
SNIRF,SNIRF,Business description unavailable.,USD,2.58,2.58,2025-12-30,1.94,2024-12-27,-4.1,2.73,2025-08-25,2.58,2025-11-11,5.5,0,0.0042,,,2025-07-22,207.0,2.03,2025-04-14,2025-08-25,False
BANC,BANC,Business description unavailable.,USD,19.44,19.44,2025-12-30,11.84,2025-04-08,17.6,19.9,2025-12-22,19.44,2025-12-30,2.3,1967016,0.0225,,,2025-08-13,127.0,12.4,2025-04-14,2025-08-25,True
ZLDPF,ZLDPF,Business description unavailable.,USD,73.75,73.75,2025-12-30,50.14,2025-08-07,-4.0,141.74,2024-08-16,50.14,2025-08-07,64.6,399,0.033,2025-08-25,18.0,2025-08-25,18.0,50.14,2025-08-07,2025-08-25,True
SHLAF,SHLAF,Business description unavailable.,USD,359.16,359.16,2025-12-30,267.8,2025-02-03,-1.9,399.43,2025-08-25,355.51,2025-11-10,11.0,3,0.0063,,,2025-05-13,99.0,303.05,2025-04-14,2025-08-25,False
PVH,PVH,Business description unavailable.,USD,68.08,68.08,2025-12-30,60.42,2025-04-08,-20.0,140.19,2024-03-28,60.42,2025-04-08,56.9,896393,0.0286,2025-05-12,34.0,2025-05-12,34.0,62.64,2025-06-13,2025-08-25,True
ODPV3.SA,ODPV3.SA,Business description unavailable.,BRL,11.2,,2025-12-30,9.62,2025-01-03,-13.5,13.2,2025-09-05,10.81,2025-12-22,18.1,2257590,0.0164,,,2025-08-18,227.0,9.75,2025-04-22,2025-08-25,False
GNMSF,GNMSF,Business description unavailable.,USD,333.25,333.25,2025-12-30,178.74,2025-04-08,6.9,499.37,2021-09-02,178.74,2025-04-08,64.2,4213,0.0218,2025-08-20,134.0,2025-08-20,134.0,188.05,2025-04-14,2025-08-25,True
ATRC,ATRC,Business description unavailable.,USD,40.18,40.18,2025-12-30,29.07,2025-05-05,17.4,87.14,2021-11-05,19.86,2024-06-17,77.2,501580,0.0266,2024-08-26,70.0,2025-08-25,112.0,29.07,2025-05-05,2025-08-25,True
KBH,KBH,Business description unavailable.,USD,56.95,56.95,2025-12-30,49.5,2025-04-16,-11.6,87.86,2024-09-19,49.5,2025-04-16,43.7,1271196,0.0222,2025-08-22,128.0,2025-08-22,128.0,49.5,2025-04-16,2025-08-22,True
MAC,MAC,Business description unavailable.,USD,18.58,18.58,2025-12-30,12.86,2025-04-08,4.2,21.28,2024-12-06,12.86,2025-04-08,39.6,1768150,0.0168,2025-07-22,105.0,2025-07-22,105.0,13.65,2025-04-14,2025-08-22,True
POAHF,POAHF,Business description unavailable.,USD,45.54,45.54,2025-12-30,31.56,2025-04-08,16.1,100.43,2021-06-07,31.56,2025-04-08,68.6,460,0.0199,2025-07-23,106.0,2025-07-23,106.0,33.72,2025-04-14,2025-08-22,True
FBK,FBK,Business description unavailable.,USD,56.29,56.29,2025-12-30,39.47,2025-04-08,0.9,59.04,2025-10-06,51.87,2025-10-16,12.1,334243,0.0193,,,2025-08-22,136.0,39.53,2025-04-21,2025-08-22,True
ANDE,ANDE,Business description unavailable.,USD,53.47,53.47,2025-12-30,31.19,2025-05-07,32.9,58.79,2024-04-23,31.19,2025-05-07,46.9,358150,0.0204,2025-08-22,107.0,2025-08-22,107.0,31.19,2025-05-07,2025-08-22,True
GM,GM,Business description unavailable.,USD,82.33,82.33,2025-12-30,42.15,2025-04-08,34.5,83.06,2025-12-26,,,,9238940,0.0234,,,2025-08-13,127.0,43.88,2025-04-16,2025-08-22,True
GIII,GIII,Business description unavailable.,USD,29.73,29.73,2025-12-30,20.47,2025-06-13,11.0,35.99,2024-12-13,20.47,2025-06-13,43.1,507483,0.0199,2025-08-22,70.0,2025-08-22,70.0,20.47,2025-06-13,2025-08-22,True
FIBK,FIBK,Business description unavailable.,USD,35.15,35.15,2025-12-30,22.73,2025-04-08,12.3,38.82,2021-03-12,18.46,2023-05-12,52.5,1797223,0.0195,2023-07-26,75.0,2025-07-02,85.0,23.58,2025-04-14,2025-08-22,True
CCS,CCS,Business description unavailable.,USD,60.02,60.02,2025-12-30,50.58,2025-06-02,-6.0,104.53,2024-09-19,50.58,2025-06-02,51.6,236490,0.025,2025-08-22,81.0,2025-08-22,81.0,50.58,2025-06-02,2025-08-22,True
OMCL,OMCL,Business description unavailable.,USD,45.92,45.92,2025-12-30,24.63,2025-05-07,53.3,183.62,2021-11-23,24.63,2025-05-07,86.6,574583,0.0272,2025-08-22,107.0,2025-08-22,107.0,24.63,2025-05-07,2025-08-22,True
OTEX,OTEX,Business description unavailable.,USD,33.0,33.0,2025-12-30,22.45,2025-04-07,-10.4,48.49,2021-09-02,22.45,2025-04-07,53.7,982113,0.0141,2025-07-02,86.0,2025-07-02,86.0,24.26,2025-04-21,2025-08-22,True
CCBG,CCBG,Business description unavailable.,USD,42.5,42.5,2025-12-30,32.4,2025-04-14,2.4,45.11,2025-12-18,42.5,2025-12-30,5.8,60406,0.0171,,,2025-08-22,130.0,32.4,2025-04-14,2025-08-22,True
LILAB,LILAB,Business description unavailable.,USD,10.74,10.74,2025-12-30,5.55,2024-12-27,19.3,14.91,2020-12-23,5.55,2024-12-20,62.8,3,0.0136,2025-08-22,245.0,2025-08-22,238.0,5.55,2025-04-14,2025-08-22,True
CRD-B,CRD-B,Business description unavailable.,USD,10.81,10.81,2025-12-30,8.7,2025-08-07,11.8,12.38,2023-12-29,7.24,2024-03-15,41.5,5196,0.0201,2024-08-15,153.0,2025-08-22,15.0,8.7,2025-08-07,2025-08-22,False
GPN,GPN,Business description unavailable.,USD,79.31,79.31,2025-12-30,66.86,2025-04-21,-6.5,210.1,2021-04-29,66.86,2025-04-21,68.2,2432456,0.0197,2025-08-22,123.0,2025-08-22,123.0,66.86,2025-04-21,2025-08-22,False
MCHB,MCHB,Business description unavailable.,USD,14.55,14.55,2025-12-30,8.49,2025-03-11,12.0,51.37,2022-01-10,4.38,2023-10-27,91.5,930170,0.0203,2023-11-03,7.0,2025-03-31,20.0,10.46,2025-04-14,2025-08-22,True
WMG,WMG,Business description unavailable.,USD,30.47,30.47,2025-12-30,25.58,2025-05-22,-10.4,45.19,2021-10-28,20.77,2022-10-10,54.0,2555186,0.0162,2022-11-22,43.0,2025-08-22,92.0,25.58,2025-05-22,2025-08-22,False
CRD-A,CRD-A,Business description unavailable.,USD,11.31,11.31,2025-12-30,8.83,2025-08-07,7.7,12.74,2024-02-26,7.55,2024-03-11,40.8,82430,0.0169,2024-08-15,157.0,2025-08-22,15.0,8.83,2025-08-07,2025-08-22,True
NAT,NAT,Business description unavailable.,USD,3.42,3.42,2025-12-30,2.15,2025-04-04,2.1,4.01,2023-10-27,2.15,2025-04-04,46.3,2983853,0.0174,2025-06-13,70.0,2025-06-13,70.0,2.34,2025-04-15,2025-08-22,True
EOLS,EOLS,Business description unavailable.,USD,6.67,6.67,2025-12-30,5.77,2025-08-11,8.5,17.49,2024-09-13,5.77,2025-08-11,67.0,965220,0.0316,2025-08-22,11.0,2025-08-22,11.0,5.77,2025-08-11,2025-08-22,False
ARI,ARI,Business description unavailable.,USD,9.92,9.92,2025-12-30,7.59,2025-04-08,-2.0,10.75,2025-09-09,9.67,2025-11-19,10.0,948906,0.0127,,,2025-08-13,127.0,7.77,2025-04-16,2025-08-22,True
KRC,KRC,Business description unavailable.,USD,38.19,38.19,2025-12-30,27.53,2025-04-08,-9.4,63.68,2022-03-29,22.35,2023-05-16,64.9,1333176,0.0129,2023-07-13,58.0,2025-07-10,93.0,29.95,2025-05-06,2025-08-22,True
NEMCL,NEMCL,Business description unavailable.,USD,85.0,85.0,2025-12-30,32.7,2025-01-03,1.3,93.75,2025-10-20,79.76,2025-11-03,14.9,5,0.0205,,,2025-03-07,63.0,47.45,2025-05-14,2025-08-22,True
MG,MG,Business description unavailable.,USD,12.8,12.8,2025-12-30,7.29,2025-05-28,25.1,13.19,2025-12-23,12.8,2025-12-30,3.0,183336,0.0347,,,2025-08-22,86.0,7.29,2025-05-28,2025-08-22,True
FSNUY,FSNUY,Business description unavailable.,USD,14.39,14.39,2025-12-30,8.42,2025-01-02,2.5,22.45,2025-10-31,13.42,2025-11-20,40.2,55270,0.0407,,,2025-04-22,110.0,10.72,2025-04-14,2025-08-22,True
DRD,DRD,Business description unavailable.,USD,31.23,31.23,2025-12-30,8.48,2024-12-30,11.2,34.11,2025-12-23,30.54,2025-12-29,10.5,459566,0.0392,,,2025-02-06,38.0,12.96,2025-06-27,2025-08-22,True
OBK,OBK,Business description unavailable.,USD,37.71,37.71,2025-12-30,29.01,2025-04-11,10.4,44.23,2022-08-15,25.05,2023-05-11,43.4,140526,0.0165,2023-12-08,211.0,2025-07-17,97.0,29.34,2025-04-14,2025-08-22,True
MMS,MMS,Business description unavailable.,USD,86.91,86.91,2025-12-30,63.62,2025-03-03,-4.0,91.36,2024-09-30,63.62,2025-03-03,30.4,702323,0.0149,2025-08-13,163.0,2025-08-13,163.0,65.51,2025-05-05,2025-08-22,True
INDB,INDB,Business description unavailable.,USD,73.75,73.75,2025-12-30,52.27,2025-04-11,7.5,83.56,2021-03-12,39.65,2023-05-31,52.6,314886,0.0181,2023-07-24,54.0,2025-07-18,98.0,52.94,2025-04-14,2025-08-22,True
CVCO,CVCO,Business description unavailable.,USD,599.4,599.4,2025-12-30,396.53,2025-06-13,2.1,614.03,2025-12-18,599.4,2025-12-30,2.4,150203,0.031,,,2025-08-22,70.0,396.53,2025-06-13,2025-08-22,True
CRGY,CRGY,Business description unavailable.,USD,8.42,8.42,2025-12-30,7.01,2025-04-08,-5.3,16.01,2022-04-14,7.01,2025-04-08,56.2,5319326,0.0324,2025-05-13,35.0,2025-05-13,35.0,7.46,2025-04-15,2025-08-22,True
ASC,ASC,Business description unavailable.,USD,10.51,10.51,2025-12-30,8.42,2025-04-08,-12.6,21.81,2024-05-21,8.42,2025-04-08,61.4,572413,0.0209,2025-08-05,119.0,2025-08-05,119.0,8.6,2025-04-15,2025-08-21,True
AEG,AEG,Business description unavailable.,USD,7.77,7.77,2025-12-30,5.34,2025-04-08,-1.8,8.05,2025-09-24,7.21,2025-12-10,10.4,5104730,0.0164,,,2025-05-30,52.0,5.86,2025-04-16,2025-08-21,True
XPEV,XPEV,Business description unavailable.,USD,21.28,21.28,2025-12-30,11.55,2025-01-02,-10.2,56.39,2021-01-22,6.41,2022-11-01,88.6,10257666,0.0433,2022-11-11,10.0,2025-01-27,25.0,17.4,2025-07-11,2025-08-21,True
NWG,NWG,Business description unavailable.,USD,17.59,17.59,2025-12-30,8.77,2025-01-10,23.4,17.71,2025-12-26,,,,1982603,0.0161,,,2025-02-26,47.0,11.71,2025-04-14,2025-08-21,True
SENEA,SENEA,Business description unavailable.,USD,110.2,110.2,2025-12-30,71.34,2025-01-10,0.9,127.82,2025-11-25,109.68,2025-12-09,14.2,78613,0.0224,,,2025-05-27,137.0,82.54,2025-04-17,2025-08-21,True
PDD,PDD,Business description unavailable.,USD,113.83,113.83,2025-12-30,88.35,2025-04-10,-15.3,202.82,2021-02-17,25.53,2022-03-14,87.4,8389643,0.0188,2022-03-16,2.0,2025-05-12,32.0,92.35,2025-04-16,2025-08-21,True
NOC,NOC,Business description unavailable.,USD,574.57,574.57,2025-12-30,426.05,2025-02-19,-4.7,635.37,2025-10-08,545.51,2025-12-01,14.1,675360,0.0122,,,2025-07-22,153.0,450.52,2025-05-14,2025-08-20,False
SKLTF,SKLTF,Business description unavailable.,USD,18.36,18.36,2025-12-30,12.78,2024-12-27,0.0,22.42,2021-12-30,11.65,2022-10-20,48.0,0,0.0,2023-01-31,103.0,2025-08-20,236.0,13.01,2025-04-14,2025-08-20,True
TYHOF,TYHOF,Business description unavailable.,USD,30.0,30.0,2025-12-30,14.52,2025-02-21,16.5,30.1,2025-11-03,30.0,2025-11-20,0.3,10,0.0196,,,2025-03-28,35.0,17.09,2025-04-14,2025-08-20,True
GRDN,GRDN,Business description unavailable.,USD,30.26,30.26,2025-12-30,18.32,2025-03-06,24.3,31.55,2025-11-12,27.55,2025-11-19,12.7,294483,0.0204,,,2025-04-17,42.0,19.67,2025-06-17,2025-08-20,True
TSCO,TSCO,Business description unavailable.,USD,50.36,50.36,2025-12-30,47.42,2025-04-08,-9.5,62.38,2025-08-28,50.36,2025-12-30,19.3,5348533,0.0136,,,2025-08-19,133.0,47.47,2025-06-02,2025-08-19,False
GLPGF,GLPGF,Business description unavailable.,USD,31.29,31.29,2025-12-30,22.39,2025-04-08,-6.5,110.1,2021-01-27,22.39,2025-04-08,79.7,33,0.0084,2025-08-19,133.0,2025-08-19,133.0,22.39,2025-04-14,2025-08-19,True
NEO,NEO,Business description unavailable.,USD,12.23,12.23,2025-12-30,4.84,2025-07-31,40.3,59.88,2021-02-12,4.84,2025-07-31,91.9,1769936,0.0257,2025-08-19,19.0,2025-08-19,19.0,4.84,2025-07-31,2025-08-19,True
NESR,NESR,Business description unavailable.,USD,15.63,15.63,2025-12-30,5.49,2025-04-08,50.4,15.63,2025-12-30,,,,889033,0.0303,,,2025-07-29,112.0,5.54,2025-06-05,2025-08-19,True
RXST,RXST,Business description unavailable.,USD,10.79,10.79,2025-12-30,6.65,2025-08-11,19.8,64.29,2024-05-15,6.65,2025-08-11,89.7,801980,0.0399,2025-08-19,8.0,2025-08-19,8.0,6.65,2025-08-11,2025-08-19,True
LEN,LEN,Business description unavailable.,USD,103.89,103.89,2025-12-30,101.41,2025-04-16,-18.6,182.67,2024-09-19,101.41,2025-04-16,44.5,8292856,0.0218,2025-08-19,125.0,2025-08-19,125.0,101.41,2025-04-16,2025-08-19,True
KYIV,KYIV,Business description unavailable.,USD,12.74,12.74,2025-12-30,9.99,2024-12-27,6.7,15.17,2025-08-19,10.43,2025-09-16,31.2,748013,0.037,2025-10-16,30.0,2025-05-14,138.0,10.39,2025-08-06,2025-08-19,True
LH,LH,Business description unavailable.,USD,253.07,253.07,2025-12-30,210.49,2025-04-21,-9.1,290.15,2025-10-20,245.98,2025-11-06,15.2,669250,0.0152,,,2025-08-19,120.0,210.49,2025-04-21,2025-08-19,False
DSECF,DSECF,Business description unavailable.,USD,7.95,7.95,2025-12-30,5.45,2025-04-08,-2.0,8.23,2025-09-23,7.79,2025-10-20,5.3,473,0.0055,,,2025-08-08,122.0,5.8,2025-04-14,2025-08-19,True
PLYM,PLYM,Business description unavailable.,USD,21.89,21.89,2025-12-30,13.12,2025-04-08,-1.2,26.91,2021-12-31,13.12,2025-04-08,51.3,1619866,0.0078,2025-08-19,133.0,2025-08-19,133.0,13.79,2025-04-15,2025-08-19,True
IQ,IQ,Business description unavailable.,USD,1.95,1.95,2025-12-30,1.53,2025-04-08,-22.3,28.91,2021-03-23,1.53,2025-04-08,94.7,11796630,0.0249,2025-05-12,34.0,2025-05-12,34.0,1.6,2025-05-30,2025-08-18,True
ZBH.SW,ZBH.SW,Business description unavailable.,CHF,81.5,,2025-12-30,71.55,2025-07-22,13.5,153.49,2021-06-28,71.55,2025-07-22,53.4,0,0.0123,2025-08-18,27.0,2025-08-18,27.0,71.55,2025-07-22,2025-08-18,False
ALHC,ALHC,Business description unavailable.,USD,19.24,19.24,2025-12-30,10.82,2024-12-27,14.4,27.27,2021-06-21,4.47,2024-04-03,83.6,2726666,0.0227,2024-05-03,30.0,2025-01-16,20.0,11.64,2025-07-24,2025-08-18,True
HUM,HUM,Business description unavailable.,USD,259.05,259.05,2025-12-30,218.89,2025-07-18,5.3,544.06,2022-11-03,218.89,2025-07-18,59.8,1465263,0.0284,2025-08-18,31.0,2025-08-18,31.0,218.89,2025-07-18,2025-08-18,False
EB,EB,Business description unavailable.,USD,4.44,4.44,2025-12-30,1.84,2025-04-08,82.0,25.81,2021-03-15,1.84,2025-04-08,92.9,2053673,0.0796,2025-05-09,31.0,2025-05-09,31.0,2.1,2025-04-25,2025-08-18,True
ORA,ORA,Business description unavailable.,USD,111.68,111.68,2025-12-30,62.11,2025-02-03,11.4,122.19,2021-02-10,58.18,2023-11-13,52.4,554983,0.0159,2023-12-26,43.0,2025-06-18,135.0,70.07,2025-04-16,2025-08-18,True
DAY,DAY,Business description unavailable.,USD,69.22,69.22,2025-12-30,49.33,2025-04-08,0.4,130.32,2021-11-02,44.05,2022-06-16,66.2,3051486,0.0018,2022-08-03,48.0,2025-08-18,132.0,49.92,2025-08-11,2025-08-18,True
JHSF3.SA,JHSF3.SA,Business description unavailable.,BRL,7.93,,2025-12-30,3.39,2025-02-28,24.3,8.09,2025-12-04,7.55,2025-12-17,6.7,3639453,0.0184,,,2025-04-22,53.0,4.14,2025-04-14,2025-08-18,True
MD,MD,Business description unavailable.,USD,21.82,21.82,2025-12-30,11.98,2025-08-01,28.4,35.15,2021-08-30,6.77,2024-06-11,80.7,1039493,0.0333,2024-08-06,56.0,2025-08-15,14.0,11.98,2025-08-01,2025-08-15,True
ASND,ASND,Business description unavailable.,USD,209.34,209.34,2025-12-30,119.49,2025-02-10,2.6,220.42,2025-12-12,199.8,2025-12-18,9.4,677183,0.0231,,,2025-02-18,8.0,151.25,2025-05-09,2025-08-15,True
SMFG,SMFG,Business description unavailable.,USD,19.39,19.39,2025-12-30,12.23,2025-04-07,18.4,19.7,2025-12-24,,,,1918756,0.0165,,,2025-07-23,107.0,13.11,2025-04-14,2025-08-15,True
TVTX,TVTX,Business description unavailable.,USD,37.68,37.68,2025-12-30,13.49,2025-04-10,52.0,40.28,2025-12-24,,,,1649910,0.0377,,,2025-04-24,14.0,14.09,2025-06-17,2025-08-15,True
INTC,INTC,Business description unavailable.,USD,37.3,37.3,2025-12-30,18.13,2025-04-08,3.8,62.08,2021-04-09,18.13,2025-04-08,70.8,76511653,0.0311,2025-07-08,91.0,2025-07-08,91.0,18.84,2025-04-21,2025-08-15,True
KURA,KURA,Business description unavailable.,USD,10.22,10.22,2025-12-30,5.54,2025-08-08,11.1,39.14,2021-01-08,5.54,2025-08-08,85.8,1682370,0.0417,2025-08-15,7.0,2025-08-15,7.0,5.54,2025-08-08,2025-08-15,True
GFIOF,GFIOF,Business description unavailable.,USD,45.05,45.05,2025-12-30,6.57,2024-12-27,8.6,46.62,2025-10-16,36.47,2025-11-05,21.8,282,0.0392,,,2025-02-03,38.0,16.58,2025-05-16,2025-08-15,True
ARQT,ARQT,Business description unavailable.,USD,28.08,28.08,2025-12-30,11.4,2025-02-11,42.1,36.98,2021-02-08,1.84,2023-11-30,95.0,2210913,0.0431,2023-12-14,14.0,2025-03-11,28.0,12.94,2025-04-14,2025-08-15,True
AXFO.ST,AXFO.ST,Business description unavailable.,SEK,290.2,,2025-12-30,216.29,2025-03-24,-0.7,306.6,2025-08-21,259.0,2025-10-31,15.5,253934,0.0124,,,2025-07-03,101.0,229.41,2025-04-10,2025-08-15,False
WEBNF,WEBNF,Business description unavailable.,USD,25.25,25.25,2025-12-30,16.47,2025-04-07,3.4,26.25,2025-11-12,22.9,2025-12-04,12.8,853,0.0244,,,2025-05-08,31.0,17.8,2025-04-16,2025-08-15,True
